combo_key,combo_label,n_factors,ic_5d,ic_20d,ic_60d,tail_reversion_score,fear_n,greed_n,fear_excess_20d,greed_excess_20d,fear_win_rate,greed_win_rate,is_sharpe,oos_sharpe,sharpe_decay
momentum+strength+duration+curve+cand_copper_gold+cand_credit_spread+cand_swap_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread,7,-0.029619431492909527,-0.011351199246413694,,-9.384615384615389,65,65,4.188687024867929,-5.19592835974746,40.0,53.84615384615385,0.009516892334561666,-0.1167373437216954,-12.266330186141815
momentum+inflation+cand_copper_gold+cand_credit_spread+cand_inflation_1y,動能 (10Y-SMA125) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 1年通膨預期價差,5,-0.02626896853867173,-0.007605952311079443,,-9.384751773049645,141,8,7.769592644071421,-1.6151591289782234,36.17021276595745,50.0,-0.5498898496410486,-0.4786359833826703,0.0
momentum+inflation+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.02470334742066465,0.0014362036697112496,,-9.384751773049645,141,8,7.769592644071421,-1.6151591289782234,36.17021276595745,50.0,-0.5811224616754883,-0.32241293762215795,0.0
momentum+strength+move+curve+cand_copper_gold+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + 1年通膨預期價差,6,-0.02277837694765306,-0.0007565989504418623,,-9.403096903096909,91,22,13.81066504684595,4.407568143749041,29.67032967032967,81.81818181818183,-0.5117587944144405,-0.4700593994855987,0.0
strength+move+inflation+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.050712492379448484,-0.06057476837377769,,-9.454186893203888,103,32,14.120277764225664,4.666090871021776,30.097087378640776,84.375,-0.7036321048569348,-1.4305692569812891,0.0
strength+curve+inflation+cand_credit_spread+cand_inflation_1y,強度 (NQ 52W區間) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 1年通膨預期價差,5,-0.05361054934288453,-0.052122325452856146,,-9.465816636308439,183,135,10.908064914737622,1.442248278429183,34.42622950819672,60.74074074074074,-0.48787362805767903,-1.3343741362278527,0.0
momentum+strength+duration+curve+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,7,-0.05158049225420591,-0.07167937538273658,,-9.49198372816463,112,0,9.49198372816463,0.0,32.142857142857146,0.0,-0.9726341782986206,-0.16022509295063636,0.0
momentum+strength+inflation,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 通膨意外 (CPI-10YBE),3,-0.06381383492296287,-0.09425390601137318,,-9.49615734838827,285,578,4.982209292074406,-4.513948056313865,40.0,44.463667820069205,-0.6391156779390627,-0.14214521120682938,0.0
strength+duration+curve+cand_copper_gold+cand_swap_spread+cand_inflation_1y,強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + 10Y Swap Spread + 1年通膨預期價差,6,-0.03719669150735472,-0.03932589608974267,,-9.529100529100523,27,70,12.449655685836584,2.9205551567360613,33.33333333333333,67.14285714285714,-0.12588805343599732,-0.5922095250457599,0.0
momentum+strength+cand_sofr_ted_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + SOFR-3M利差,3,-0.0252494642104064,-0.015205920972347933,,-9.551623168053542,247,271,4.363585810293029,-5.188037357760513,40.08097165991903,43.17343173431734,-0.41208669410001936,0.653787396121271,0.0
momentum+duration+curve+inflation+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,8,-0.042981117977701815,-0.03515297433798406,,-9.563412299593201,98,0,9.563412299593201,0.0,34.69387755102041,0.0,-0.9710294655019107,-0.11121456445501789,0.0
momentum+strength+curve+inflation+cand_copper_gold+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + SOFR-3M利差 + 1年通膨預期價差,7,-0.03465341628084452,-0.009771103625692348,,-9.575757575757574,192,22,11.801507537688439,2.2257499619308647,32.29166666666667,68.18181818181817,-0.5069449000063043,-0.32896597816934114,0.0
momentum+strength+duration+curve+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,10,-0.038538828346069746,-0.016400337131189678,,-9.615038890823756,101,0,9.615038890823756,0.0,37.62376237623762,0.0,-0.5380016818493859,-0.5506811459051097,0.0
move+inflation+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,5,-0.03651514721413346,-0.07750357691822114,,-9.626666666666672,150,3,8.928174204355109,-0.6984924623115631,42.0,66.66666666666666,-0.7834462700038679,-2.703609412798095,0.0
duration+cand_sofr_ted_spread+cand_inflation_1y,存續期間避險 (TLT-SHY) + SOFR-3M利差 + 1年通膨預期價差,3,-0.060629061720414476,-0.11569130358605524,,-9.627664884135477,425,198,6.201899694551189,-3.4257651895842884,42.8235294117647,46.96969696969697,-1.4969913182756798,0.21666383237578027,0.0
cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,3,-0.01623678503501452,-0.03597470532495151,,-9.635490470550234,251,185,9.383844855085522,-0.2516456154647124,33.46613545816733,59.45945945945946,-0.6932477031336396,-0.555660249985713,0.0
momentum+strength+duration,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY),3,-0.047335550511564524,-0.07751414579420911,,-9.657732322341737,265,535,4.412199361587812,-5.245532960753925,38.113207547169814,44.11214953271028,-0.687375793252811,0.7916761087724585,0.0
strength+move+inflation+cand_copper_gold,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差,4,-0.023904107546893753,-0.0135112708010038,,-9.66950194712031,119,246,8.097025744971354,-1.5724762021489556,46.21848739495798,54.87804878048781,0.23294268741438084,-1.1459337664654954,-4.919380724869025
strength+curve+inflation+cand_copper_gold+cand_swap_spread+cand_inflation_1y,強度 (NQ 52W區間) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 10Y Swap Spread + 1年通膨預期價差,6,-0.03168110666146862,-0.019433492924258583,,-9.681030551755585,51,86,7.5368016553355,-2.1442288964200844,43.13725490196079,51.162790697674424,0.2005218134403203,-1.0689077041531123,-5.3306305474403795
strength+duration+inflation+cand_copper_gold,強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + 銅金比報酬差,4,-0.04019420494409234,-0.03100497391074308,,-9.690284757118926,199,240,5.358458961474034,-4.331825795644892,39.698492462311556,47.91666666666667,-0.2167567335156077,-0.26833683351884235,0.0
strength+duration+move+curve+inflation+cand_credit_spread,強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + IG企業債利差,6,-0.06075760232244498,-0.08007307193123378,,-9.699220693085728,163,37,10.469196699242636,0.7699760061569068,35.58282208588957,64.86486486486487,-0.7309364466511942,-0.984804830274544,0.0
momentum+strength+curve+cand_copper_gold+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.01213971833566845,0.02226455503478611,,-9.720935314685315,143,32,12.94952618570709,3.2285908710217743,29.37062937062937,62.5,-0.3121720421981949,0.026662502120472026,0.0
strength+move+curve+cand_credit_spread+cand_swap_spread,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + IG企業債利差 + 10Y Swap Spread,5,-0.037431892769225816,-0.06351106074197352,,-9.752972027972033,88,65,0.9416590528399567,-8.811312975132077,61.36363636363637,26.153846153846157,0.3033371186851286,-1.5708018988026946,-5.178403176016272
duration+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,存續期間避險 (TLT-SHY) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,6,0.0055068684388479335,-0.007472182408355708,,-9.765539452495977,27,115,19.782989019169925,10.017449566673948,22.22222222222222,74.78260869565217,-0.1320802086939774,-0.5964539807978874,0.0
momentum+strength+move+inflation+cand_credit_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + IG企業債利差 + SOFR-3M利差,6,-0.03505823948509471,-0.03465085415088031,,-9.778571428571421,140,35,11.2134122995932,1.434840871021778,30.714285714285715,60.0,-0.6681331089365017,-0.8718084707945651,0.0
strength+duration+curve+inflation+cand_sofr_ted_spread+cand_inflation_1y,強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + SOFR-3M利差 + 1年通膨預期價差,6,-0.07095921496205118,-0.09607971455359247,,-9.786407766990292,206,3,12.421248638012065,2.6348408710217726,28.155339805825243,66.66666666666666,-1.110636995895037,-0.6171720129005529,0.0
move+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,波動度 (MOVE偏態) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,5,0.025185997831071543,0.02245887369395525,,-9.824089635854342,45,119,7.568174204355112,-2.25591543149923,42.22222222222222,56.30252100840336,0.18663387823534186,-1.3232121248889146,-7.08988173744302
momentum+duration+move+curve+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,8,-0.02939824557779267,-0.016974284223617134,,-9.872464633398007,101,0,9.872464633398007,0.0,38.613861386138616,0.0,-0.9924545760657635,0.029926037508180844,0.0
cand_credit_spread+cand_inflation_1y,IG企業債利差 + 1年通膨預期價差,2,-0.02229725589990034,-0.03910706204299261,,-9.881132929146686,257,215,9.767136590866134,-0.11399633828055246,31.517509727626457,59.06976744186046,-0.5800882522507956,-1.037364399470022,0.0
curve+cand_inflation_1y,殖利率曲線 (10Y-2Y) + 1年通膨預期價差,2,-0.06813783429628782,-0.08518563859292837,,-9.889158124631352,421,149,9.383059398337688,-0.5060987262936643,33.966745843230406,51.67785234899329,-1.093152381914214,-0.7551322155311964,0.0
strength+move+cand_copper_gold+cand_credit_spread+cand_inflation_1y,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + 1年通膨預期價差,5,-0.008667098200008173,0.0025844486050598356,,-9.900144300144303,77,90,14.712762948943851,4.812618648799548,31.16883116883117,67.77777777777779,0.18417686925045912,-0.9934116053595502,-5.39379135611555
momentum+strength+move+inflation+cand_copper_gold+cand_credit_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 1年通膨預期價差,7,-0.02979025470038686,-0.013907625533703413,,-9.900485436893202,103,8,12.285326307914977,2.3848408710217743,33.980582524271846,62.5,-0.4372704788657522,-0.9536111418333533,0.0
momentum+strength+duration+curve+inflation+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,9,-0.05286856562493733,-0.05431144964388868,,-9.904682140863047,126,0,9.904682140863047,0.0,36.507936507936506,0.0,-0.9207876385384453,-0.6705242156927083,0.0
strength+move+inflation+cand_swap_spread,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 10Y Swap Spread,4,-0.0430359698124204,-0.07333433666918725,,-9.907708980141766,86,397,2.3208873826496825,-7.586821597492084,56.97674418604651,33.249370277078086,0.11143836269212669,-1.6582257984193662,-14.880206047181298
strength+duration+move+cand_copper_gold+cand_credit_spread+cand_swap_spread,強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread,6,-0.002062758774277694,0.002944385471382911,,-9.918001629106705,58,127,5.324496043435566,-4.593505585671138,50.0,43.30708661417323,0.32020277557105026,-0.910216288386662,-2.8426246048722734
momentum+strength+duration+curve+inflation+cand_credit_spread+cand_swap_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 10Y Swap Spread,7,-0.04709618161769932,-0.05929314872520113,,-9.918269230769225,144,26,5.822340871021774,-4.09592835974745,39.58333333333333,46.15384615384615,-0.578929776285641,-0.3979834385602169,0.0
momentum+strength+duration+inflation+cand_copper_gold+cand_credit_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差,6,-0.03187337343881303,-0.020852631540015973,,-9.927559912854033,204,108,5.664252635727656,-4.263307277126376,38.23529411764706,45.370370370370374,-0.3731711283945632,0.03052365803546129,0.0
momentum+duration+curve+inflation+cand_copper_gold+cand_swap_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 10Y Swap Spread + 1年通膨預期價差,7,-0.048030059720555705,-0.05474803070238161,,-9.928571428571425,98,32,9.563412299593201,-0.36515912897822456,34.69387755102041,56.25,-0.9276859614478664,-0.1424542755985261,0.0
strength+move+cand_sofr_ted_spread,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + SOFR-3M利差,3,-0.023007797461706128,-0.031866657911119034,,-9.948518518518515,135,300,9.153359389540292,-0.7951591289782245,42.22222222222222,51.33333333333333,-0.02981230674931325,-0.829993500192651,0.0
momentum+strength+curve+inflation+cand_credit_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + IG企業債利差,5,-0.05258521221386963,-0.048741790804973116,,-9.957096047511776,257,76,6.144568497480918,-3.812527550030857,38.91050583657588,39.473684210526315,-0.4478907171720516,-0.44170593981151235,0.0
move+cand_swap_spread+cand_inflation_1y,波動度 (MOVE偏態) + 10Y Swap Spread + 1年通膨預期價差,3,-0.028446785757491627,-0.08806697436290602,,-9.96857182589348,141,306,4.734131651163621,-5.234440174729859,53.90070921985816,46.73202614379085,-0.37270022445463186,-2.2817240055763244,0.0
duration+move+curve+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_inflation_1y,存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + 1年通膨預期價差,7,-0.03443662449704748,-0.04993645018767577,,-9.976190476190467,21,2,43.11103134721224,33.13484087102177,0.0,100.0,-0.487862325357174,-1.1279098860923857,0.0
duration+move+curve+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,8,-0.031185128215668136,-0.03538224684428723,,-9.976190476190467,21,2,43.11103134721224,33.13484087102177,0.0,100.0,-0.4926388539158329,-0.9512061065589489,0.0
momentum+duration+curve+inflation+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,7,-0.06043580574239856,-0.07235765562300742,,-10.00350446549182,217,0,10.00350446549182,0.0,32.71889400921659,0.0,-1.3110072187162516,0.11273793356436564,0.0
momentum+strength+duration+inflation+cand_copper_gold,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + 銅金比報酬差,5,-0.044175608872451075,-0.05077031301434897,,-10.015101711734061,232,139,6.1391512158493615,-3.8759504958847004,36.206896551724135,44.60431654676259,-0.5257955553761919,0.28751603716742286,0.0
momentum+duration+move,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態),3,-0.04980516339374683,-0.08686568439288693,,-10.028299289203439,397,247,7.088241374800111,-2.940057914403327,39.29471032745592,51.417004048582996,-1.42745756700888,0.6486054477721748,0.0
momentum+strength+duration+move+inflation+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,8,-0.05613834997649871,-0.06584748833311754,,-10.05847953216374,171,3,14.359987069852185,4.301507537688444,25.730994152046783,66.66666666666666,-1.1999957888945332,-0.6194558464831061,0.0
duration+move+curve+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,6,-0.015690724809756612,0.0012187710959651408,,-10.06060606060606,21,11,6.96817420435511,-3.09243185625095,33.33333333333333,9.090909090909092,-0.21176084302948128,-0.6148934172287295,0.0
momentum+move+inflation+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + SOFR-3M利差 + 1年通膨預期價差,5,-0.05537009509606085,-0.07393338561743594,,-10.063412299593203,210,0,10.063412299593203,0.0,35.23809523809524,0.0,-1.6426672778984868,-0.6516812607525814,0.0
strength+inflation+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,強度 (NQ 52W區間) + 通膨意外 (CPI-10YBE) + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,5,-0.03858150276066785,-0.02681470422312211,,-10.071698113207548,159,140,13.106538984229323,3.0348408710217747,29.559748427672954,65.0,-0.5628346035017109,-1.2608134139409506,0.0
momentum+strength+duration+curve+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 1年通膨預期價差,5,-0.06035545441869699,-0.09018356897722307,,-10.151267056530209,228,135,9.512033853477913,-0.6392332030522951,32.89473684210527,54.074074074074076,-0.9858400213528623,0.2837884783523388,0.0
strength+move+curve+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,7,-0.022279692413705927,0.00853523939737371,,-10.155945419103322,76,54,13.661156660495468,3.5052112413921463,36.84210526315789,50.0,-0.024522662078247062,-0.8352085325042488,0.0
move+inflation+cand_copper_gold+cand_inflation_1y,波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 1年通膨預期價差,4,-0.023674263620652253,-0.03222999154251304,,-10.163169642857152,128,35,13.455153371021776,3.291983728164623,32.03125,77.14285714285715,-0.6116180802939125,-1.4052304692837259,0.0
momentum+strength+move+cand_copper_gold+cand_credit_spread+cand_swap_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread,6,0.010852069512314032,0.030429995190532404,,-10.172413793103448,47,87,8.634840871021774,-1.537572922081675,46.808510638297875,50.57471264367817,0.48309266306164556,-0.8684600539247479,-1.7977090532089641
momentum+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_inflation_1y,動能 (10Y-SMA125) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + 1年通膨預期價差,5,0.01342950984776361,-0.0027931713059335494,,-10.180303030303024,30,88,25.70150753768844,15.521204507385415,6.666666666666667,85.22727272727273,0.0987155270680858,-0.6858516798168668,-6.947758880361578
momentum+duration+move+curve+inflation,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE),5,-0.06448259292661516,-0.09472154057210529,,-10.184433882193176,274,43,8.098344520656811,-2.086089361536364,33.941605839416056,44.18604651162791,-1.4498237205342508,0.16292095605790752,0.0
momentum+strength+move+curve+inflation,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE),5,-0.061914711277210856,-0.07757617885165084,,-10.188842180727992,193,159,8.075255378793793,-2.113586801934198,36.787564766839374,49.056603773584904,-0.7967377157846112,-0.5443671836653844,0.0
momentum+strength+duration+move+inflation+cand_copper_gold+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 1年通膨預期價差,7,-0.04520683448919993,-0.05039215619988545,,-10.196347031963493,146,21,13.497854569651912,3.301507537688419,28.08219178082192,52.38095238095239,-0.9310472656723321,-0.3603332318517687,0.0
momentum+strength+curve+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 殖利率曲線 (10Y-2Y) + SOFR-3M利差 + 1年通膨預期價差,5,-0.04259526184829309,-0.05782992646559246,,-10.20015612802498,183,35,13.006425570475328,2.8062694424503465,28.96174863387978,62.857142857142854,-0.8014272353407959,-0.029619304073814235,0.0
momentum+duration+curve+inflation+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,7,-0.033693654988560924,-0.008610066064883945,,-10.22020672468031,82,0,10.22020672468031,0.0,30.48780487804878,0.0,-0.6789812938852877,0.20514697711248767,0.0
strength+move+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,6,-0.02806531652805678,-0.06860397978523525,,-10.229720279720283,44,65,18.203022689203596,7.973302409483314,31.818181818181817,73.84615384615385,-0.00628457227253323,-1.545893469870377,0.0
momentum+duration+curve+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.06046761882125564,-0.08032794043854759,,-10.230295416476322,220,0,10.230295416476322,0.0,33.18181818181819,0.0,-1.261755543809381,0.5703048986675898,0.0
momentum+duration+inflation+cand_copper_gold+cand_swap_spread,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 10Y Swap Spread,5,-0.027430556576712874,-0.025146729475752333,,-10.230392156862743,120,102,4.21817420435511,-6.012217952507633,41.66666666666667,46.07843137254902,-0.554884353595213,0.11126330939598256,0.0
strength+curve+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,強度 (NQ 52W區間) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,7,-0.011164118514929999,0.013635183824910427,,-10.24250832408435,34,53,11.311311459257071,1.0688031351727212,38.23529411764706,56.60377358490566,0.5335229902430495,-0.9796865173965235,-1.8362592340214272
momentum+duration+move+cand_copper_gold,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 銅金比報酬差,4,-0.02059946052016098,-0.02760838784113585,,-10.245702144098905,167,62,9.461188176410996,-0.7845139676879097,32.33532934131736,50.0,-0.9176963589172835,0.6749824763367389,0.0
strength+duration+cand_credit_spread+cand_swap_spread,強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + IG企業債利差 + 10Y Swap Spread,4,-0.022476670630308806,-0.04522814183811054,,-10.284748102139407,46,315,13.67831913189134,3.393571029751934,28.26086956521739,59.36507936507937,0.1846063963329222,-0.8301244450886736,-4.496726340898901
duration+inflation+cand_copper_gold+cand_inflation_1y,存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 1年通膨預期價差,4,-0.05303351451817091,-0.053221498604835764,,-10.285747901796222,209,61,9.969769100686849,-0.3159788011093737,33.97129186602871,57.377049180327866,-0.9885793656947918,-0.31059574233952164,0.0
momentum+move+inflation+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 10Y Swap Spread + SOFR-3M利差,5,-0.03246890014109243,-0.04626284255393139,,-10.298706417240263,119,0,10.298706417240263,0.0,39.49579831932773,0.0,-0.9376242122131461,-1.2518365969581755,0.0
duration+move+curve+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,8,-0.03126003634991674,-0.009953426061899003,,-10.344518290376614,62,0,10.344518290376614,0.0,37.096774193548384,0.0,-0.2756982126445112,-1.1859755248947512,0.0
