date,score,label,ust10yr,momentum_score,momentum_raw,strength_score,strength_raw,putcall_score,putcall_raw,move_score,move_raw
2023-11-29,46.916721026310064,中性,4.27,75.12328767123287,1.157066617592927,40.476190476190474,109.9375,,,25.150684931506845,114.58999633789062
2023-11-30,43.0504073775629,恐懼,4.37,68.65753424657535,0.7396585837206034,36.27450980392157,109.46875,,,24.21917808219179,115.31999969482422
2023-12-01,51.673918882621535,中性,4.22,82.63013698630137,1.552362019934292,44.11764705882353,110.34375,,,28.273972602739732,111.51000213623048
2023-12-02,51.69218372280418,中性,4.22,82.68493150684931,1.5598394831061484,44.11764705882353,110.34375,,,28.273972602739732,111.51000213623048
2023-12-03,51.69218372280418,中性,4.22,82.68493150684931,1.5677854943598353,44.11764705882353,110.34375,,,28.273972602739732,111.51000213623048
2023-12-04,45.826893314403385,中性,4.28,74.95890410958904,1.158031484556316,40.056022408963585,109.890625,,,22.465753424657535,118.25
2023-12-05,48.642108898353875,中性,4.18,86.02739726027397,1.835337437431684,46.63865546218487,110.625,,,13.260273972602748,127.1999969482422
2023-12-06,50.33475307931391,中性,4.12,87.61643835616438,2.003596878103114,48.31932773109243,110.8125,,,15.06849315068493,124.9800033569336
2023-12-07,48.96693654630801,中性,4.14,87.72602739726028,2.034593380494969,48.59943977591036,110.84375,,,10.575342465753424,129.74000549316406
2023-12-08,45.27493189056444,中性,4.23,76.4931506849315,1.2378695800771635,40.7563025210084,109.96875,,,18.575342465753423,121.6500015258789
2023-12-09,45.36625609147768,中性,4.23,76.76712328767124,1.24660785022292,40.7563025210084,109.96875,,,18.575342465753423,121.6500015258789
2023-12-10,45.384520931660326,中性,4.23,76.82191780821917,1.2552310886649327,40.7563025210084,109.96875,,,18.575342465753423,121.6500015258789
2023-12-11,44.42057736336543,恐懼,4.23,78.19178082191782,1.3230412221613466,41.31652661064425,110.03125,,,13.75342465753424,126.66000366210938
2023-12-12,49.18376117570316,中性,4.2,81.75342465753424,1.5330103156157089,43.27731092436975,110.25,,,22.52054794520548,118.62000274658205
2023-12-13,58.31241074116057,貪婪,4.04,93.04109589041096,2.779226250703613,55.53997194950912,111.609375,,,26.356164383561648,113.7699966430664
2023-12-14,60.03632474527208,貪婪,3.92,95.8904109589041,3.3391954073259087,61.150070126227206,112.234375,,,23.06849315068493,118.04000091552734
2023-12-15,60.06414468417581,貪婪,3.91,95.3972602739726,3.209491533225543,60.02805049088359,112.109375,,,24.76712328767124,115.75
2023-12-16,60.04587984399316,貪婪,3.91,95.34246575342463,3.1948848704648967,60.02805049088359,112.109375,,,24.76712328767124,115.75
2023-12-17,59.97282048326257,貪婪,3.91,95.12328767123287,3.1788579258044005,60.02805049088359,112.109375,,,24.76712328767124,115.75
2023-12-18,58.61033513291962,貪婪,3.95,94.46575342465754,3.0184625188208143,58.62552594670407,111.953125,,,22.739726027397253,118.45999908447266
2023-12-19,60.55360653742948,貪婪,3.93,95.45205479452056,3.2141875519664693,60.72931276297335,112.1875,,,25.47945205479452,115.02999877929688
2023-12-20,63.88264904224865,貪婪,3.86,96.82191780821918,3.7337242390273375,66.05890603085554,112.78125,,,28.76712328767124,111.87000274658205
2023-12-21,63.46406911436019,貪婪,3.89,96.54794520547944,3.610013690142976,65.07713884992987,112.671875,,,28.76712328767124,111.93000030517578
2023-12-22,63.37643374512479,貪婪,3.9,96.32876712328768,3.515683358654403,64.3758765778401,112.59375,,,29.424657534246577,111.37999725341795
2023-12-23,63.33990406475948,貪婪,3.9,96.21917808219176,3.4932044345531175,64.3758765778401,112.59375,,,29.424657534246577,111.37999725341795
2023-12-24,63.32163922457685,貪婪,3.9,96.16438356164385,3.466456536621899,64.3758765778401,112.59375,,,29.424657534246577,111.37999725341795
2023-12-25,63.26684470402889,貪婪,3.9,96.0,3.4396036738715523,64.3758765778401,112.59375,,,29.424657534246577,111.37999725341795
2023-12-26,62.12486951398362,貪婪,3.89,96.38356164383562,3.533039870123017,65.49789621318372,112.71875,,,24.493150684931507,116.0
2023-12-27,64.80659891000147,貪婪,3.79,97.31506849315068,4.064199849176499,70.96774193548387,113.328125,,,26.13698630136986,114.52999877929688
2023-12-28,63.46104632173529,貪婪,3.84,96.54794520547944,3.6361737725460688,67.04067321178121,112.890625,,,26.79452054794521,113.77999877929688
2023-12-29,63.11401435826497,貪婪,3.88,96.38356164383562,3.609897907323852,67.04067321178121,112.890625,,,25.917808219178085,114.62000274658205
2023-12-30,63.07748467789967,貪婪,3.88,96.27397260273972,3.5836353626645874,67.04067321178121,112.890625,,,25.917808219178085,114.62000274658205
2023-12-31,63.04095499753438,貪婪,3.88,96.16438356164385,3.558929832769174,67.04067321178121,112.890625,,,25.917808219178085,114.62000274658205
2024-01-01,63.022690157351725,貪婪,3.88,96.10958904109587,3.539458780260756,67.04067321178121,112.890625,,,25.917808219178085,114.62000274658205
2024-01-02,56.241592858012005,貪婪,3.95,93.53424657534246,2.9802516346162693,61.711079943899016,112.296875,,,13.47945205479452,127.0199966430664
2024-01-03,57.95546504255606,貪婪,3.91,94.30136986301368,3.166070869832817,63.67461430575035,112.515625,,,15.890410958904113,124.56999969482422
2024-01-04,56.62164498837634,貪婪,3.99,91.3972602739726,2.665198288369017,58.90603085553997,111.984375,,,19.561643835616437,121.12000274658205
2024-01-05,56.95930117133213,貪婪,4.05,89.75342465753424,2.4099422723033146,56.52173913043478,111.71875,,,24.60273972602739,116.19000244140624
2024-01-06,56.88624181060154,貪婪,4.05,89.53424657534246,2.398209019520681,56.52173913043478,111.71875,,,24.60273972602739,116.19000244140624
2024-01-07,56.84971213023624,貪婪,4.05,89.42465753424658,2.386478455020975,56.52173913043478,111.71875,,,24.60273972602739,116.19000244140624
2024-01-08,58.123716754084285,貪婪,4.01,91.3972602739726,2.6683755632371935,59.46704067321178,112.046875,,,23.506849315068493,117.72000122070312
2024-01-09,58.1778452355793,貪婪,4.02,90.3013698630137,2.5197939641292395,58.2047685834502,111.90625,,,26.027397260273972,114.91999816894533
2024-01-10,60.257859581035824,貪婪,4.04,90.02739726027397,2.4741496076785814,57.92426367461431,111.875,,,32.82191780821918,109.62999725341795
2024-01-11,64.51020682245502,貪婪,3.98,92.43835616438356,2.882307219447529,65.14705882352942,112.34375,,,35.945205479452056,103.4499969482422
2024-01-12,65.2945205479452,貪婪,3.96,94.02739726027396,3.0881230350882953,67.5,112.59375,,,34.35616438356165,106.51000213623048
2024-01-13,65.22146118721462,貪婪,3.96,93.8082191780822,3.0650038960459467,67.5,112.59375,,,34.35616438356165,106.51000213623048
2024-01-14,65.18493150684931,貪婪,3.96,93.69863013698632,3.040952129284218,67.5,112.59375,,,34.35616438356165,106.51000213623048
2024-01-15,65.11187214611873,貪婪,3.96,93.47945205479452,3.0177363203425536,67.5,112.59375,,,34.35616438356165,106.51000213623048
2024-01-16,58.94157937147461,貪婪,4.07,88.16438356164383,2.3150239278220255,60.44117647058823,111.84375,,,28.219178082191775,113.44000244140624
2024-01-17,58.98791297340853,貪婪,4.1,85.64383561643835,1.913708201230917,56.47058823529411,111.421875,,,34.84931506849314,105.86000061035156
2024-01-18,58.58323538420989,貪婪,4.14,83.94520547945206,1.698509431654366,57.72230889235569,111.203125,,,34.082191780821915,107.22000122070312
2024-01-19,58.359754664159176,貪婪,4.15,82.46575342465754,1.6125418908848117,56.94227769110765,111.125,,,35.67123287671234,104.97000122070312
2024-01-20,58.28669530342859,貪婪,4.15,82.24657534246576,1.5980260954929957,56.94227769110765,111.125,,,35.67123287671234,104.97000122070312
2024-01-21,58.58828490823954,貪婪,4.15,81.97260273972603,1.5837466005439147,58.12101910828026,111.125,,,35.67123287671234,104.97000122070312
2024-01-22,61.27195986541697,貪婪,4.11,85.53424657534246,1.9066366125868368,63.98026315789473,111.5,,,34.301369863013704,106.87000274658205
2024-01-23,59.89804728287126,貪婪,4.14,82.63013698630137,1.6344905025010217,63.310580204778155,111.21875,,,33.753424657534254,107.6999969482422
2024-01-24,59.81637792103143,貪婪,4.18,79.12328767123287,1.387156751225435,65.25735294117648,110.96875,,,35.06849315068493,105.77999877929688
2024-01-25,62.57080983078163,貪婪,4.14,83.3972602739726,1.6817162457808597,69.30147058823529,111.3125,,,35.013698630136986,105.88999938964844
